"_id","text","user_rating"
"ObjectId(""5e7f429480102400074aa109"")","mobil",1
"ObjectId(""5e7f429480102400074aa10a"")","Lieferung",1
"ObjectId(""5e7f429480102400074aa10b"")","Transport",1
"ObjectId(""5e7f429480102400074aa10c"")","Bank",1
"ObjectId(""5e7f429480102400074aa10d"")","Internet",1
"ObjectId(""5e7f429480102400074aa10e"")","Privatunternehmen",1
"ObjectId(""5e7f429480102400074aa10f"")","staatliches Unternehmen",1
"ObjectId(""5e7f429480102400074aa110"")","Mut",4
"ObjectId(""5e7f429480102400074aa111"")","Kapitalismus",3
"ObjectId(""5e7f429480102400074aa112"")","privatisierte Unternehmen",2
"ObjectId(""5e7f429480102400074aa114"")","Vorteilhafter, günstiger (falls es um einen Preis geht)",4
"ObjectId(""5e7f429480102400074aa115"")","Gewinn, Profit",4
"ObjectId(""5e7f429480102400074aa116"")","gleiches Ziel, gleiche Mission",4
"ObjectId(""5e7f429480102400074aa117"")","Vorteilhafter, günstiger (falls es um einen Preis geht)",4
"ObjectId(""5e7f429480102400074aa118"")","Dienstleistungen für globale Unternehmen",3
"ObjectId(""5e7f429480102400074aa119"")","Transport",1
"ObjectId(""5e7f429480102400074aa11a"")","Mimikry (Imitation)",4
"ObjectId(""5e7f429480102400074aa11b"")","Gehen Sie diesen Weg schnell",3
"ObjectId(""5e7f429480102400074aa11c"")","Zunehmend globaler Service",3
"ObjectId(""5e7f429480102400074aa11d"")","Transport...",1
"ObjectId(""5e7f429480102400074aa11e"")","kommt näher",1
"ObjectId(""5e7f429480102400074aa11f"")","Bietet nicht alles",2
"ObjectId(""5e7f429480102400074aa120"")","Bieten mehr an",3
"ObjectId(""5e7f429480102400074aa121"")","Dediziertes oder flexibles Netzwerk",4
"ObjectId(""5e7f429480102400074aa123"")","Flexibilität",4
"ObjectId(""5e7f429480102400074aa124"")","Globaler Anbieter",3
"ObjectId(""5e7f429480102400074aa125"")","Fehlende Öffnung",4
"ObjectId(""5e7f429480102400074aa126"")","Bieten Sie mehr oder alle",1
"ObjectId(""5e7f429480102400074aa127"")","Kein globaler Anbieter",3
"ObjectId(""5e7f429480102400074aa128"")","Transportdienst",1
"ObjectId(""5e7f429480102400074aa129"")","Telefon- und Fernsehkommunikation",1
"ObjectId(""5e7f429480102400074aa12a"")","gleiche Empfindlichkeit",2
"ObjectId(""5e7f429480102400074aa12b"")","stark politisiert",4
"ObjectId(""5e7f429480102400074aa12c"")","Mail-Zustellung",1
"ObjectId(""5e7f429480102400074aa12d"")","Transport",1
"ObjectId(""5e7f429480102400074aa12e"")","Verbraucherzufriedenheit",3
"ObjectId(""5e7f429480102400074aa12f"")","schlechtes Produkt",3
"ObjectId(""5e7f429480102400074aa130"")","Praxis",3
"ObjectId(""5e7f429480102400074aa132"")","kleine Bewegung",3
"ObjectId(""5e7f429480102400074aa133"")","große Reise",1
"ObjectId(""5e7f429480102400074aa134"")","Teilzeitarbeit",1
"ObjectId(""5e7f429480102400074aa135"")","Öffentlicher Dienst",1
"ObjectId(""5e7f429480102400074aa136"")","Flexibilität",4
"ObjectId(""5e7f429480102400074aa137"")","Mangel an Einfühlungsvermögen",4
"ObjectId(""5e7f429480102400074aa138"")","zuverlässig",4
"ObjectId(""5e7f429480102400074aa139"")","unflexibel",3
"ObjectId(""5e7f429480102400074aa13a"")","Bankabteilung",1
"ObjectId(""5e7f429480102400074aa13b"")","virtuell",4
"ObjectId(""5e7f429480102400074aa13c"")","Näher am Staat",3
"ObjectId(""5e7f429480102400074aa13d"")","Mehr privatisiert",3
"ObjectId(""5e7f429480102400074aa13e"")","Schnellere Anpassung",4
"ObjectId(""5e7f429480102400074aa13f"")","Langsam ändern",4
"ObjectId(""5e7f429480102400074aa140"")","Digitalisierung",3
"ObjectId(""5e7f429480102400074aa142"")","Individueller Dienst",3
"ObjectId(""5e7f429480102400074aa143"")","Wenig individuelle Betreuung",2
"ObjectId(""5e7f429480102400074aa144"")","Privat",3
"ObjectId(""5e7f429480102400074aa145"")","Zustand",1
"ObjectId(""5e7f429480102400074aa146"")","Mangel an Freiheit",4
"ObjectId(""5e7f429480102400074aa147"")","Mehr Freiheit",3
"ObjectId(""5e7f429480102400074aa148"")","Autonomie",4
"ObjectId(""5e7f429480102400074aa149"")","Nicht-autonome",2
"ObjectId(""5e7f429480102400074aa14a"")","Angebot der Wahl",1
"ObjectId(""5e7f429480102400074aa14b"")","Keine Wahl.",1
"ObjectId(""5e7f429480102400074aa14c"")","Modernität",3
"ObjectId(""5e7f429480102400074aa14d"")","Wenig Modernität",4
"ObjectId(""5e7f429480102400074aa14e"")","Finanzinstitut",1
"ObjectId(""5e7f429480102400074aa14f"")","Mehr Freiheit",4
"ObjectId(""5e7f429480102400074aa150"")","abstraktt",4
"ObjectId(""5e7f429480102400074aa151"")","greifbar",4
"ObjectId(""5e7f429480102400074aa152"")","intim",4
"ObjectId(""5e7f429480102400074aa153"")","multikulturell",5
"ObjectId(""5e7f429480102400074aa154"")","pünktlich",4
"ObjectId(""5e7f429480102400074aa155"")","allgemein",1
"ObjectId(""5e7f429480102400074aa156"")","Entscheidung",2
"ObjectId(""5e7f429480102400074aa157"")","notwendig",3
"ObjectId(""5e7f429480102400074aa159"")","Wahl",1
"ObjectId(""5e7f429480102400074aa15a"")","geregelt",4
"ObjectId(""5e7f429480102400074aa15b"")","behelfsmäßig",4
"ObjectId(""5e7f429480102400074aa15c"")","Möglichkeit",1
"ObjectId(""5e7f429480102400074aa15d"")","Wunsch",1
"ObjectId(""5e7f429480102400074aa15e"")","vergnügend",4
"ObjectId(""5e7f429480102400074aa160"")","Transport",1
"ObjectId(""5e7f429480102400074aa161"")","Geldwesen",1
"ObjectId(""5e7f429480102400074aa162"")","Geldwesen",2
"ObjectId(""5e7f429480102400074aa163"")","weitläufig",4
"ObjectId(""5e7f429480102400074aa164"")","konkret",4
"ObjectId(""5e7f429480102400074aa165"")","abstrakt ",4
"ObjectId(""5e7f429480102400074aa166"")","überschaubar",4
"ObjectId(""5e7f429480102400074aa167"")","unsicher",1
"ObjectId(""5e7f429480102400074aa168"")","bekannt",1
"ObjectId(""5e7f429480102400074aa169"")","unbekannt ",4
"ObjectId(""5e7f429480102400074aa16a"")","Dasein",3
"ObjectId(""5e7f429480102400074aa16b"")","Nichtvorhandensein",1
"ObjectId(""5e7f429480102400074aa16c"")","echt",4
"ObjectId(""5e7f429480102400074aa16d"")","Konkurrenz",1
"ObjectId(""5e7f429480102400074aa16e"")","persönlich",3
"ObjectId(""5e7f429480102400074aa16f"")","allgemein",1
"ObjectId(""5e7f429480102400074aa170"")","unabhängig",3
"ObjectId(""5e7f429480102400074aa171"")","abhängig",4
"ObjectId(""5e7f429480102400074aa172"")","entwicklungsorientiert",3
"ObjectId(""5e7f429480102400074aa173"")","bewegt",3
"ObjectId(""5e7f429480102400074aa174"")","transportierbar",1
"ObjectId(""5e7f429480102400074aa175"")","digital",3
"ObjectId(""5e7f429480102400074aa176"")","aktuell",4
"ObjectId(""5e7f429480102400074aa177"")","zukunftsorientiert ",4
"ObjectId(""5e7f429480102400074aa178"")","konkret",4
"ObjectId(""5e7f429480102400074aa179"")","abstrakt ",4
"ObjectId(""5e7f429480102400074aa17a"")","intim",4
"ObjectId(""5e7f429480102400074aa17b"")","Lifestyle",2
"ObjectId(""5e7f429480102400074aa17c"")","öffentlich",3
"ObjectId(""5e7f429480102400074aa17d"")","bewegt",4
"ObjectId(""5e7f429480102400074aa17e"")","Online",1
"ObjectId(""5e7f429480102400074aa17f"")","greifbar",4
"ObjectId(""5e7f429480102400074aa180"")","pünktlich",4
"ObjectId(""5e7f429480102400074aa181"")","unterschiedlich ",1
"ObjectId(""5e7f429480102400074aa182"")","Vergnügen",4
"ObjectId(""5e7f429480102400074aa183"")","neutral",3
"ObjectId(""5e7f429480102400074aa184"")","Möglichkeit",1
"ObjectId(""5e7f429480102400074aa186"")","abgelenkt",4
"ObjectId(""5e7f429480102400074aa187"")","notwendig",2
"ObjectId(""5e7f429480102400074aa188"")","informativ",3
"ObjectId(""5e7f429480102400074aa189"")","überschaubar ",4
"ObjectId(""5e7f429480102400074aa18a"")","Möglichkeit",1
"ObjectId(""5e7f429480102400074aa18b"")","schweigsam",4
"ObjectId(""5e7f429480102400074aa18c"")","hilfsbereit",4
"ObjectId(""5e7f429480102400074aa18d"")","ichbezogen",4
"ObjectId(""5e7f429480102400074aa18e"")","peinlich",4
"ObjectId(""5e7f429480102400074aa18f"")","zuverlässig",3
"ObjectId(""5e7f429480102400074aa190"")","entwicklungsorientiert",4
"ObjectId(""5e7f429480102400074aa192"")","leistungsfähig",4
"ObjectId(""5e7f429480102400074aa193"")","greifbar",4
"ObjectId(""5e7f429480102400074aa194"")","Verkehrsmittel ",1
"ObjectId(""5e7f429480102400074aa195"")","ideologisch",4
"ObjectId(""5e7f429480102400074aa196"")","chaotisch",4
"ObjectId(""5e7f429480102400074aa197"")","standardmäßig",4
"ObjectId(""5e7f429480102400074aa198"")","zielstrebig ",4
"ObjectId(""5e7f429480102400074aa199"")","unbekannt ",2
"ObjectId(""5e7f429480102400074aa19a"")","offen",3
"ObjectId(""5e7f429480102400074aa19b"")","reglementiert",4
"ObjectId(""5e7f429480102400074aa19c"")","Dienstleistung",1
"ObjectId(""5e7f429480102400074aa19d"")","digital",3
"ObjectId(""5e7f429480102400074aa19e"")","zahlungsbasiert",1
"ObjectId(""5e7f429480102400074aa19f"")","Vorreiterrolle",4
"ObjectId(""5e7f429480102400074aa1a0"")","gesetzlich ",4
"ObjectId(""5e7f429480102400074aa1a1"")","finanzielle Vorteile",3
"ObjectId(""5e7f429480102400074aa1a2"")","Integration",4
"ObjectId(""5e7f429480102400074aa1a3"")","unterschiedlich ",1
"ObjectId(""5e7f429480102400074aa1a4"")","öffentlich",3
"ObjectId(""5e7f429480102400074aa1a5"")","privat",2
"ObjectId(""5e7f429480102400074aa1a6"")","beruhigend",4
"ObjectId(""5e7f429480102400074aa1a7"")","notwendig",2
"ObjectId(""5e7f429480102400074aa1a8"")","mobil ",3
"ObjectId(""5e7f429480102400074aa1a9"")","vorbildlich",4
"ObjectId(""5e7f429480102400074aa1aa"")","zugewandert",4
"ObjectId(""5e7f429480102400074aa1ab"")","notwendig",3
"ObjectId(""5e7f429480102400074aa1ad"")","finanzielle Vorteile",3
"ObjectId(""5e7f429480102400074aa1ae"")","unbeschwert",4
"ObjectId(""5e7f429480102400074aa1af"")","zweckvoll",4
"ObjectId(""5e7f429480102400074aa1b0"")","nützlich",4
"ObjectId(""5e7f429480102400074aa1b2"")","konkret",4
"ObjectId(""5e7f429480102400074aa1b4"")","Monopol",4
"ObjectId(""5e7f429480102400074aa1b5"")","Konkurrenz",2
"ObjectId(""5e7f429480102400074aa1b6"")","individuell",4
"ObjectId(""5e7f429480102400074aa1b7"")","kollektiv",4
"ObjectId(""5e7f429480102400074aa1b8"")","traditionell",4
"ObjectId(""5e7f429480102400074aa1b9"")","innovativ",4
"ObjectId(""5e7f429480102400074aa1ba"")","qualitativ",3
"ObjectId(""5e7f429480102400074aa1bb"")","praktisch",4
"ObjectId(""5e7f429480102400074aa1bc"")","erfahren",3
"ObjectId(""5e7f429480102400074aa1bd"")","Performance",2
"ObjectId(""5e7f429480102400074aa1be"")","Kontinuität",4
"ObjectId(""5e7f429480102400074aa1bf"")","neugierig",4
"ObjectId(""5e7f429480102400074aa1c0"")","arbeitsorientiert",4
"ObjectId(""5e7f429480102400074aa1c1"")","persönliche Entwicklung",3
"ObjectId(""5e7f429480102400074aa1c3"")","lernbereit",4
"ObjectId(""5e7f429480102400074aa1c4"")","schnell",4
"ObjectId(""5e7f429480102400074aa1c5"")","preiswert",3
"ObjectId(""5e7f429480102400074aa1c6"")","spezifisch",4
"ObjectId(""5e7f429480102400074aa1c7"")","vielseitig",4
"ObjectId(""5e7f429480102400074aa1c8"")","bewegt",2
"ObjectId(""5e7f429480102400074aa1c9"")","kommunikationsorientiert",2
"ObjectId(""5e7f429480102400074aa1ca"")","ehrlich",4
"ObjectId(""5e7f429480102400074aa1cb"")","verkaufsorientiert",4
"ObjectId(""5e7f429480102400074aa1cc"")","undefiniert",1
"ObjectId(""5e7f429480102400074aa1cd"")","mobil ",3
"ObjectId(""5e7f429480102400074aa1ce"")","Dienstleistung",1
"ObjectId(""5e7f429480102400074aa1cf"")","versorgt",2
"ObjectId(""5e7f429480102400074aa1d0"")","bewegt",4
"ObjectId(""5e7f429480102400074aa1d1"")","notwendig ",1
"ObjectId(""5e7f429480102400074aa1d2"")","mobil ",3
"ObjectId(""5e7f429480102400074aa1d3"")","konkret",3
"ObjectId(""5e7f429480102400074aa1d4"")","beauftragt",2
"ObjectId(""5e7f429480102400074aa1d5"")","ruhig",4
"ObjectId(""5e7f429480102400074aa1d6"")","entwicklungsorientiert",4
"ObjectId(""5e7f429480102400074aa1d7"")","gewinnorientiert",3
"ObjectId(""5e7f429480102400074aa1d8"")","Dienstleistung",1
"ObjectId(""5e7f429480102400074aa1d9"")","weitblickend",4
"ObjectId(""5e7f429480102400074aa1da"")","direkt",4
"ObjectId(""5e7f429480102400074aa1db"")","digital ",3
"ObjectId(""5e7f429480102400074aa1dc"")","gesetzlich ",3
"ObjectId(""5e7f429480102400074aa1dd"")","ersetzbar",4
"ObjectId(""5e7f429480102400074aa1de"")","familienorientiert",4
"ObjectId(""5e7f429480102400074aa1e1"")","klassisch",4
"ObjectId(""5e7f429480102400074aa1e2"")","digital ",2
"ObjectId(""5e7f429480102400074aa1e3"")","physisch",1
"ObjectId(""5e7f429480102400074aa1e4"")","technisch",4
"ObjectId(""5e7f429480102400074aa1e5"")","immateriell",4
"ObjectId(""5e7f429480102400074aa1e6"")","sicher",4
"ObjectId(""5e7f429480102400074aa1e7"")","gewagt",4
"ObjectId(""5e7f429480102400074aa1e9"")","örtlich",3
"ObjectId(""5e7f429480102400074aa1ea"")","seriös",4
"ObjectId(""5e7f429480102400074aa1eb"")","spaßig",4
"ObjectId(""5e7f429480102400074aa1ec"")","konkret",3
"ObjectId(""5e7f429480102400074aa1ed"")","abstrakt ",4
"ObjectId(""5e7f429480102400074aa1ee"")","zuverlässig",4
"ObjectId(""5e7f429480102400074aa1ef"")","veränderbar",4
"ObjectId(""5e7f429480102400074aa1f0"")","digital",3
"ObjectId(""5e7f429480102400074aa1f1"")","veraltet",4
"ObjectId(""5e7f429480102400074aa1f2"")","traditionell",3
"ObjectId(""5e7f429480102400074aa1f3"")","neugierig",3
"ObjectId(""5e7f429480102400074aa1f4"")","intransparent",4
"ObjectId(""5e7f429480102400074aa1f6"")","entspannt",4
"ObjectId(""5e7f429480102400074aa1f7"")","geführt",4
"ObjectId(""5e7f429480102400074aa1f8"")","einfach",1
"ObjectId(""5e7f429480102400074aa1f9"")","unzuverlässig",4
"ObjectId(""5e7f429480102400074aa1fa"")","altmodisch",4
"ObjectId(""5e7f429480102400074aa1fb"")","spontan",4
"ObjectId(""5e7f429480102400074aa1fc"")","flink",4
"ObjectId(""5e7f429480102400074aa1fd"")","gesetzlich",4
"ObjectId(""5e7f429480102400074aa1fe"")","selfservice",3
"ObjectId(""5e7f429480102400074aa1ff"")","spontan",4
"ObjectId(""5e7f429480102400074aa200"")","physisch",1
"ObjectId(""5e7f429480102400074aa201"")","digital",4
"ObjectId(""5e7f429480102400074aa202"")","verschlüsselt",4
"ObjectId(""5e7f429480102400074aa203"")","unabsehbar",4
"ObjectId(""5e7f429480102400074aa205"")","interne Probleme in den Abläufen, Negativschlagzeilen",3
"ObjectId(""5e7f429480102400074aa206"")","kundenfreundlich, auf Wünsche der Kunden eingehen, unkompliziert sein (""Kunde ist König""). Macht mich glücklich",5
"ObjectId(""5e7f429480102400074aa207"")","bürokratischer Aufwand, gibt etwas eine Hemmschwelle",4
"ObjectId(""5e7f429480102400074aa208"")","klein, familiär, man fühlt sich willkommen und gut betreut",4
"ObjectId(""5e7f429480102400074aa209"")","kann weniger auf individuelle Wünsche eingehen (z.B. grosser Betrieb)",5
"ObjectId(""5e7f429480102400074aa20a"")","liberal, offen, kompromissbereit",4
"ObjectId(""5e7f429480102400074aa20b"")","zielorientiert, effizient, fokussiert",3
"ObjectId(""5e7f429480102400074aa20c"")","flexibel (z.B. Arbeitszeiten) und offen, tolerant, auf Wünsche eingehen. so kann man work-life balance verbessern",5
"ObjectId(""5e7f429480102400074aa20d"")","eher auf sich selber fokussiert, auf eigene Bedürfnisse konzentriert, rücksichtslos",4
"ObjectId(""5e7f429480102400074aa20e"")","profitorientiert, effizent, an sich denkend, Fokus auf eigene Ziele",4
"ObjectId(""5e7f429480102400074aa20f"")","individuelle Bedürfnisse erkannt und umgesetzt, liest Wünsche von den Augen ab, und erfüllt sie rasch und unkompliziert",5
"ObjectId(""5e7f429480102400074aa210"")","muss wirtschaftlich sein, geht um Umsatz",4
"ObjectId(""5e7f429480102400074aa211"")","sicherheitstechnisch (Datenschutz) schwierig, grosses Risiko, gibt Unsicherheit und wenig Vertrauen",4
"ObjectId(""5e7f429480102400074aa212"")","um Wohl der Menschen besorgt, z.B. via Daten/Wissensübermittlung, und Nachhaltigkeit",4
"ObjectId(""5e7f429480102400074aa213"")","erreiche nur wenige Menschen, lebe im Moment und denke weniger an Zukunft",4
"ObjectId(""5e7f429480102400074aa214"")","vielfältig und umfassend, einen grossen Themenbereich abdeckend",4
"ObjectId(""5e7f429480102400074aa215"")","spezialisiert für etwas, gewisse Einschränkung, limitiert im Interessensgebiet",4
"ObjectId(""5e7f429480102400074aa216"")","monopol Stellung, einzige Option, die vorhanden ist. Generell ein guter Eindruck (nicht negativ)",5
"ObjectId(""5e7f429480102400074aa217"")","Preisleistungsverhältnis stimmt nicht",4
"ObjectId(""5e7f429480102400074aa218"")","hat viele Möglichkeiten, Flexibilität in der Auswahl, muss nicht vorher schon genau wissen, was man braucht",4
"ObjectId(""5e7f429480102400074aa219"")","spezialisiert, genau definiert, meinem spezfischen Wunsch wird spezifisch gerecht nachgekommen",5
"ObjectId(""5e7f429480102400074aa21a"")","mehr Möglichkeiten, individuelle Wünsche können berücksichtigt werden, jedoch schlechterer Preis",4
"ObjectId(""5e7f429480102400074aa21b"")","guter Preis, spezifisches Angebot",3
"ObjectId(""5e7f429480102400074aa21c"")","pünktlich und effizient, zielorientiert",5
"ObjectId(""5e7f429480102400074aa21d"")","spassig (es fägt), Freiheitsgefühl",5
"ObjectId(""5e7f429480102400074aa21e"")","guter Lohn und gute Entwicklungsmöglichkeiten",4
"ObjectId(""5e7f429480102400074aa21f"")","umweltbewusst und innovativ",4
"ObjectId(""5e7f429480102400074aa220"")","uneingeschränkt, gibt Gefühl von Freiheit",3
"ObjectId(""5e7f429480102400074aa221"")","profitorientiert, gibt Gefühl, etwas ausgeliefert zu sein",4
"ObjectId(""5e7f429480102400074aa222"")","geregelt, strukturiert. Gibt Gefühl von Sicherheit",4
"ObjectId(""5e7f429480102400074aa223"")","Chaos und mehr mit Risiko verbunden, gibt Gefühl von unbegrenzten Möglichkeiten",5
"ObjectId(""5e7f429480102400074aa224"")","gemeinnützig, altruistisch",4
"ObjectId(""5e7f429480102400074aa225"")","wirtschaftlich orientiert, eher egoistische Gedanken",3
"ObjectId(""5e7f429480102400074aa226"")","ethische Richtlinien, fühle mich wahrgenommen und habe einen Einfluss",4
"ObjectId(""5e7f429480102400074aa227"")","innovativ, schnell entwickelnd",4
"ObjectId(""5e7f429480102400074aa228"")","seriös, bemühen sich um Kunden. gibt Vertrauen",4
"ObjectId(""5e7f429480102400074aa229"")","unmotitivertes Personal, sehr unangenehm und umständlich für mich als Kunde. Service hat generell nachgelassen",5
"ObjectId(""5e7f429480102400074aa22a"")","sehr bemüht um Kunde, neue Aufmachung und neue ansprechende Ausrichtung auf den Kunden",4
"ObjectId(""5e7f429480102400074aa22b"")","angenehmes, weites Interieur (viel Platz, kein Gedränge), man fühlt sich wohl, hat Luft",5
"ObjectId(""5e7f429480102400074aa22c"")","kompetent und gut koordiniert, bringen einen überall hin",4
"ObjectId(""5e7f429480102400074aa22d"")","grosse Transparenz im ganzen Betrieb",4
"ObjectId(""5e7f429480102400074aa22e"")","zuverlässig, pünktlich.  fühlt sich sicher",5
"ObjectId(""5e7f429480102400074aa22f"")","unbeschränkt",3
"ObjectId(""5e7f429480102400074aa230"")","Respekt, guter Lohn, flexible Arbeitszeit. gibt Sicherheitsgefühl",4
"ObjectId(""5e7f429480102400074aa232"")","bedienungsfreundlich, einfach verständlich",4
"ObjectId(""5e7f429480102400074aa233"")","schwer fassbar",4
"ObjectId(""5e7f429480102400074aa234"")","sind direkt am Kunde, hat menschlichen Kontakt",4
"ObjectId(""5e7f429480102400074aa235"")","abstrakt, unpersönlich",4
"ObjectId(""5e7f429480102400074aa236"")","zuverlässig, kann darauf zählen, dass es klappt",4
"ObjectId(""5e7f429480102400074aa237"")","unpersönlich, kein Bezug",4
"ObjectId(""5e7f429480102400074aa239"")","informativ, sachlich",4
"ObjectId(""5e7f429480102400074aa23a"")","meistens verlässlich",4
"ObjectId(""5e7f429480102400074aa23b"")","unauffällig, nicht sehr präsent",3
"ObjectId(""5e7f429480102400074aa23c"")","kümmern sich gut um Kunden, z.B. Gesundheit. weckt Vertrauen in mir",5
"ObjectId(""5e7f429480102400074aa23d"")","Angebot entsprechend der Nachfrage anbieten, flexibel den Umständen angepasst",4
"ObjectId(""5e7f429480102400074aa23e"")","verlässlich, schnell, gibt Gefühl, dass man gut aufgehoben ist",4
"ObjectId(""5e7f429480102400074aa23f"")","Nachhaltigkeit, z.B. basierend auf erneuerbaren Energien, vermindert Klimaerwärmung",4
"ObjectId(""5e7f429480102400074aa240"")","neutral, friedlich, provoziert keine Streitigkeiten",4
"ObjectId(""5e7f429480102400074aa241"")","intransparent. resultiert in Vertrauensverlust",4
"ObjectId(""5e7f429480102400074aa243"")","Unpersönlichkeit, man ist absolut ersetzbar. Gibt Gefühl, unwichtig zu sein",4
"ObjectId(""5e7f429480102400074aa244"")","effizient, konstante Qualität gewährleistet. ist vertrauenserweckend",4
"ObjectId(""5e7f429480102400074aa245"")","frei von Vorschriften, Verhaltensregeln. Gefühl von Freiheit",5
"ObjectId(""5e7f429480102400074aa246"")","klare Richtlinien, deshalb ist es vertrauenserweckend",4
"ObjectId(""5e7f429480102400074aa247"")","viele Möglichkeiten. sowohl ins Positive wie auch ins Negative. gibt ein mulmiges Gefühl",2
"ObjectId(""5e7f429480102400074aa248"")","spezifische Dienstleistung, klar definiert. man weiss dadurch, an was man ist",3
"ObjectId(""5e7f429480102400074aa249"")","flexibel und spontan. gibt viel Freiheit",4
"ObjectId(""5e7f429480102400074aa24a"")","verantwortungsbewusst. weckt Gefühl von Sicherheit",5
"ObjectId(""5e7f429480102400074aa24b"")","unsicher, man weiss nie genau, an was man ist. unvoraussagbar. könnte jederzeit alles passieren.",5
"ObjectId(""5e7f429480102400074aa24c"")","Staatsdienst",2
"ObjectId(""5e7f429480102400074aa24d"")","Monopol",3
"ObjectId(""5e7f429480102400074aa24e"")","Öffnung",1
"ObjectId(""5e7f429480102400074aa24f"")","alte Gesetze",5
"ObjectId(""5e7f429480102400074aa250"")","neue Technologie",3
"ObjectId(""5e7f429480102400074aa251"")","Mangel an Innovation",3
"ObjectId(""5e7f429480102400074aa252"")","Reaktivität",4
"ObjectId(""5e7f429480102400074aa253"")","Vereinfachung des Kaufs-/Verkaufsprozesses",4
"ObjectId(""5e7f429480102400074aa255"")","Innovation",2
"ObjectId(""5e7f429480102400074aa256"")","Mangel an öffentlichen Verkehrsmitteln, fehlender Fortschritt an öffentlichen Verkehrsmitteln.",2
"ObjectId(""5e7f429480102400074aa257"")","Förderung des öffentlichen Verkehrs.",1
"ObjectId(""5e7f429480102400074aa258"")","Gesundes Arbeitsumfeld",3
